0.006516,0.006516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054588,0.026234401,0.0267504,0.012359828,0,0.024553582,0,0,0,0,0,0.073153235,0.07332734,0,0,0.02737864,0.027378637,0.0020075997,0.0040636505,0,0.0008756675,0,0.025568187,0.116860844,0,0,0,0,0.053783495,0.053366534,0,0,0.00011669253,0.00011669244,0.011840455,0.011741593
0.006516,0.006516,0,0,0,0,0.0013413837,0,0,0,0,0.0013413837,0,0,0,0,0.054945905,0.0261495,0.026665501,0,0,0.03924067,0,0,0,0,0,0.1460479,0.14619674,0,0,0.029337449,0.02933745,0,0,0,0,0.0032946735,0.09572318,0.23840307,0,0.0017189978,0,0,0.11255282,0.112159975,0,0,0.0006234107,0.0006234105,0.009078308,0.008893437
0.006516,0.006516,0,0,0,0,0,0.0036978635,0,0,0.0036978635,0,0,0,0,0,0.055176,0.025778402,0.0262944,0,0,0.052537188,0,0,0,0,0,0.17172718,0.17225991,0,0,0.032417234,0.032417238,0.0010643454,0.0002461123,0,0,0.007921241,0.15547913,0.3856895,0,0,0,0,0.12118954,0.120786466,0,0,0.0005201412,0.00052014133,0,0
0.006516,0.006516,0,0,0,0,0,0.006508019,0,0,0.006508019,0,0,0,0,0,0.055927202,0.024651002,0.025167001,0,0,0.07391081,0,0,0,0,0,0.16541523,0.16593015,0,0,0.084881365,0.08488136,0.004866907,0.0023833776,0,0,0.005768854,0.1758086,0.49844167,0,0,0,0,0.099011935,0.09856722,0,0,0,0,0,0
0.006516,0.006516,0,0,0,0,0,0.014879366,0,0,0.014879366,0,0,0,0,0,0.056142602,0.023860201,0.0243762,0,0,0.08069751,0,0,0,0,0,0.18435214,0.18507901,0,0,0.11815944,0.11815945,0.0046434426,0.0020477655,0,0.004271714,0,0.18667945,0.4549189,0,0,0,0,0.079636544,0.07924944,0,0,0.00018986664,0.00018986699,0,0
0.006516,0.006516,0,0,0,0,0,0.01845995,0,0,0.01845995,0,0,0,0,0,0.056064904,0.023253001,0.023769002,0.000025000423,0,0.074388355,0,0,0,0,0,0.24702391,0.24767177,0,0,0.103862315,0.103862315,0.0023488451,0.0010264292,0,0.013315955,0,0.15567672,0.29812273,0,0,0,0,0.0917689,0.09143442,0,0,0.00042576902,0.00042576913,0.015796598,0.015609839
0.006516,0.006516,0,0,0,0,0,0.021368697,0,0,0.021368697,0,0,0,0,0,0.055937704,0.022833299,0.0233496,0.010557727,0,0.07162419,0,0,0,0,0,0.34505367,0.3453623,0,0,0.05565156,0.055651564,0.000336548,0.00016946293,0,0.041774683,0,0.070328936,0.112262055,0,0,0,0,0.109314345,0.108964786,0,0,0.00066542893,0.00066542893,0.030869272,0.030755524
0.006516,0.006516,0,0,0,0,0,0.038302284,0,0,0.038302284,0,0,0,0,0,0.055676103,0.0228192,0.023335202,0,0,0.069116294,0,0,0,0,0,0.43216074,0.43249542,0,0,0.033668794,0.033668794,0.00019690386,0.00093727285,0.0026038024,0.07074695,0,0.02900872,0.051773332,0,0,0,0,0.12064068,0.12030462,0,0,0.00050033745,0.00050033757,0.037148938,0.037072934
0.006516,0.006516,0,0,0,0,0,0.05173977,0,0,0.05173977,0,0,0,0,0,0.0556791,0.0226137,0.023129702,0,0,0.0736274,0,0,0,0,0,0.4669129,0.46724764,0,0,0.052244958,0.052244954,0,0,0.005279387,0.08998708,0,0.03665591,0.049823713,0,0.0013099625,0,0,0.12502638,0.12469042,0,0,0.0002077521,0.00020775187,0.06352803,0.06349807
0.006516,0.006516,0,0,0,0,0,0.06252042,0,0,0.06252042,0,0,0,0,0,0.055168804,0.022802101,0.023318402,0,0,0.08098376,0,0,0,0,0,0.44309074,0.443651,0,0,0.07062735,0.07062734,0,0.00020215998,0.005971058,0.08110456,0,0.10930218,0.069174856,0,0.0007359332,0,0,0.11867799,0.11840223,0,0,0.000422189,0.00042218948,0.10647029,0.106515296
